SourceFile,SearchKey,ODSCode,OrganisationName,ServiceIndex,ServiceCode,ServiceName,ContactIndex,ContactMethodType,ContactValue
page_000028.json,X105895,RP774,Steps2Change Louth,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",1,Telephone,0303 123 4000
page_000028.json,X105895,RP774,Steps2Change Louth,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",2,PhoneExt,
page_000028.json,X105895,RP774,Steps2Change Louth,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",3,Email,lincs.spa@nhs.net
page_000028.json,X105895,RP774,Steps2Change Louth,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",4,Website,https://gateway.mayden.co.uk/referral-v2/c2ce2fcb-3586-4e64-8405-deac6ce440b1
page_000028.json,X105920,RQWG1,St Margaret's Hospital,1,SRV0228,Musculo-skeletal services,1,Telephone,03442 573965
page_000028.json,X105920,RQWG1,St Margaret's Hospital,1,SRV0228,Musculo-skeletal services,2,PhoneExt,
page_000028.json,X105921,RT2J3,NHS Tameside and Glossop Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",1,Telephone,0161 716 4242
page_000028.json,X105921,RT2J3,NHS Tameside and Glossop Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",2,PhoneExt,
page_000028.json,X105921,RT2J3,NHS Tameside and Glossop Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",3,Email,tandg.talkingtherapies@nhs.net
page_000028.json,X105921,RT2J3,NHS Tameside and Glossop Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",4,Website,https://www.iaptportal.co.uk/selfreferral.aspx?ServiceCode=PCTAME
page_000028.json,X105922,RXA29,NHS Central Cheshire Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",1,Telephone,0300 303 0639
page_000028.json,X105922,RXA29,NHS Central Cheshire Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",2,PhoneExt,
page_000028.json,X105922,RXA29,NHS Central Cheshire Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",3,Email,cwp.cctalkingtherapies.enquiries@nhs.net
page_000028.json,X105922,RXA29,NHS Central Cheshire Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",4,Website,https://www.talkingtherapies.cwp.nhs.uk/self-refer
page_000028.json,X105944,RV5CK,Lambeth Talking Therapies/Lambeth IAPT,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",1,Telephone,0203 228 6747
page_000028.json,X105944,RV5CK,Lambeth Talking Therapies/Lambeth IAPT,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",2,PhoneExt,
page_000028.json,X105944,RV5CK,Lambeth Talking Therapies/Lambeth IAPT,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",3,Email,lambethiaptadministrators@slam.nhs.uk
page_000028.json,X105944,RV5CK,Lambeth Talking Therapies/Lambeth IAPT,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",4,Website,https://gateway.mayden.co.uk/referral-v2/a98fce9c-9ec0-4e3e-b5d4-e390ffa04b17
page_000028.json,X105945,RXA52,NHS West Cheshire Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",1,Telephone,0151 488 8348
page_000028.json,X105945,RXA52,NHS West Cheshire Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",2,PhoneExt,
page_000028.json,X105945,RXA52,NHS West Cheshire Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",3,Email,cwp.MHAT@nhs.net
page_000028.json,X105945,RXA52,NHS West Cheshire Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",4,Website,https://www.talkingtherapies.cwp.nhs.uk/self-refer
page_000029.json,X106195,1-1588568404,Elite Care and Support Services,1,SRV0315,Care services for people with learning disabilities,1,Telephone,0121439 8530
page_000029.json,X106195,1-1588568404,Elite Care and Support Services,1,SRV0315,Care services for people with learning disabilities,2,PhoneExt,
page_000029.json,X106209,1-1675069665,Ashwood Care Centre,2,SRV0317,Caring for adults over 65,1,Telephone,01993 323232
page_000029.json,X106209,1-1675069665,Ashwood Care Centre,2,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000029.json,X106257,1-1642136719,The Pines,1,SRV0315,Care services for people with learning disabilities,1,Telephone,01637 416444
page_000029.json,X106257,1-1642136719,The Pines,1,SRV0315,Care services for people with learning disabilities,2,PhoneExt,
page_000029.json,X106258,1-1701760508,Penrose Farm,1,SRV0315,Care services for people with learning disabilities,1,Telephone,01637 416444
page_000029.json,X106258,1-1701760508,Penrose Farm,1,SRV0315,Care services for people with learning disabilities,2,PhoneExt,
page_000029.json,X106349,1-1648817611,Scarlet House,1,SRV0314,Care services for people with dementia,1,Telephone,01342 337220
page_000029.json,X106349,1-1648817611,Scarlet House,1,SRV0314,Care services for people with dementia,2,PhoneExt,
page_000029.json,X106411,1-1700376147,United Response - Bury DCA,1,SRV0315,Care services for people with learning disabilities,1,Telephone,0800 0884 377
page_000029.json,X106411,1-1700376147,United Response - Bury DCA,1,SRV0315,Care services for people with learning disabilities,2,PhoneExt,
page_000029.json,X106411,1-1700376147,United Response - Bury DCA,5,SRV0321,Physical disabilities,1,Telephone,01438 712 892
page_000029.json,X106411,1-1700376147,United Response - Bury DCA,5,SRV0321,Physical disabilities,2,PhoneExt,
page_000029.json,X106555,1-1586577058,Davers Court,1,SRV0314,Care services for people with dementia,1,Telephone,01342 337220
page_000029.json,X106555,1-1586577058,Davers Court,1,SRV0314,Care services for people with dementia,2,PhoneExt,
page_000029.json,X106821,1-1718611233,Britten Court,1,SRV0314,Care services for people with dementia,1,Telephone,01342 337220
page_000029.json,X106821,1-1718611233,Britten Court,1,SRV0314,Care services for people with dementia,2,PhoneExt,
page_000029.json,X106968,1-1573513396,Kent Enablement at Home,2,SRV0315,Care services for people with learning disabilities,1,Telephone,01732 225200
page_000029.json,X106968,1-1573513396,Kent Enablement at Home,2,SRV0315,Care services for people with learning disabilities,2,PhoneExt,
page_000029.json,X106968,1-1573513396,Kent Enablement at Home,4,SRV0323,Caring for adults under 65,1,Telephone,01732 225200
page_000029.json,X106968,1-1573513396,Kent Enablement at Home,4,SRV0323,Caring for adults under 65,2,PhoneExt,
page_000029.json,X107049,RVNCG,Swindon Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",1,Telephone,01793 836 836
page_000029.json,X107049,RVNCG,Swindon Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",2,PhoneExt,
page_000029.json,X107049,RVNCG,Swindon Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",3,Email,awp.Swindontalkingtherapies@nhs.net
page_000029.json,X107049,RVNCG,Swindon Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",4,Website,https://www.awp.nhs.uk/our-services/talking-therapies/self-refer-today/swindon
page_000029.json,X107052,RNUDT,Oxfordshire Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",1,Telephone,01865 901222
page_000029.json,X107052,RNUDT,Oxfordshire Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",2,PhoneExt,
page_000029.json,X107052,RNUDT,Oxfordshire Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",3,Email,oxon-talking-therapies@oxfordhealth.nhs.uk
page_000029.json,X107052,RNUDT,Oxfordshire Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",4,Website,https://www.iaptportal.co.uk/selfreferral.aspx?ServiceCode=OXF&ReferralType=0
page_000029.json,X107059,AKR02,Lancashire Women - Accrington Centre (Head Office),1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",1,Telephone,0300 330 1354
page_000029.json,X107059,AKR02,Lancashire Women - Accrington Centre (Head Office),1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",2,PhoneExt,
page_000029.json,X107059,AKR02,Lancashire Women - Accrington Centre (Head Office),1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",3,Email,
page_000029.json,X107059,AKR02,Lancashire Women - Accrington Centre (Head Office),1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",4,Website,https://lancashirewomen.org/online-referral-form
page_000029.json,X107123,RXECE,NHS North Lincolnshire Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",1,Telephone,0300 021 6165
page_000029.json,X107123,RXECE,NHS North Lincolnshire Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",2,PhoneExt,
page_000029.json,X107123,RXECE,NHS North Lincolnshire Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",3,Email,
page_000029.json,X107123,RXECE,NHS North Lincolnshire Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",4,Website,https://systmonline.tpp-uk.com/2/OnlineConsultation?OrgId=094365610016
page_000029.json,X107135,R1F04,NHS Talking Therapies - Isle of Wight,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",1,Telephone,01983 532860
page_000029.json,X107135,R1F04,NHS Talking Therapies - Isle of Wight,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",2,PhoneExt,
page_000029.json,X107135,R1F04,NHS Talking Therapies - Isle of Wight,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",3,Email,iownt.talkingtherapiesiow@nhs.net
page_000029.json,X107135,R1F04,NHS Talking Therapies - Isle of Wight,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",4,Website,https://gateway.mayden.co.uk/referral-v2/61a2e9b7-8726-44d7-92c1-67ebdad373ae
page_000029.json,X107136,R1AEC,Herefordshire and Worcestershire Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",1,Telephone,0300 013 57 27
page_000029.json,X107136,R1AEC,Herefordshire and Worcestershire Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",2,PhoneExt,
page_000029.json,X107136,R1AEC,Herefordshire and Worcestershire Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",3,Email,
page_000029.json,X107136,R1AEC,Herefordshire and Worcestershire Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",4,Website,https://www.talkingtherapies.hwhct.nhs.uk/selfreferral
page_000029.json,X107369,1-1841859942,Lowenac,1,SRV0315,Care services for people with learning disabilities,1,Telephone,01637 416444
page_000029.json,X107369,1-1841859942,Lowenac,1,SRV0315,Care services for people with learning disabilities,2,PhoneExt,
page_000029.json,X107462,RKL42,Hounslow Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",1,Telephone,0300 123 0739
page_000029.json,X107462,RKL42,Hounslow Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",2,PhoneExt,
page_000029.json,X107462,RKL42,Hounslow Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",3,Email,wlm-tr.talkingtherapies.hounslow@nhs.net
page_000029.json,X107462,RKL42,Hounslow Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",4,Website,https://www.westlondon.nhs.uk/hounslow-talking-therapies
page_000029.json,X107531,RXGAA,NHS Barnsley Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",1,Telephone,01226 644900
page_000029.json,X107531,RXGAA,NHS Barnsley Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",2,PhoneExt,
page_000029.json,X107531,RXGAA,NHS Barnsley Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",3,Email,barnsley.talkingtherapies@swyt.nhs.uk
page_000029.json,X107531,RXGAA,NHS Barnsley Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",4,Website,https://barnsley-talkingtherapies.nhs.uk/
page_000029.json,X107536,AM701,Sign Health,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",1,Telephone,020 3947 2600
page_000029.json,X107536,AM701,Sign Health,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",2,PhoneExt,
page_000029.json,X107536,AM701,Sign Health,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",3,Email,info@signhealth.org.uk
page_000029.json,X107536,AM701,Sign Health,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",4,Website,https://gateway.mayden.co.uk/referral-v2/fc684e57-b052-4fec-99ac-5c46ce74a33a
page_000029.json,X107544,AMC01,Manchester Psychological Wellbeing Service,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",1,Telephone,0161 226 3871
page_000029.json,X107544,AMC01,Manchester Psychological Wellbeing Service,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",2,PhoneExt,
page_000029.json,X107544,AMC01,Manchester Psychological Wellbeing Service,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",3,Email,
page_000029.json,X107544,AMC01,Manchester Psychological Wellbeing Service,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",4,Website,https://www.selfhelpservices.org.uk/directory-of-services/
page_000029.json,X107547,AM001,Let's Talk Relationships,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",1,Telephone,0127 472 6096
page_000029.json,X107547,AM001,Let's Talk Relationships,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",2,PhoneExt,
page_000029.json,X107547,AM001,Let's Talk Relationships,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",3,Email,info@ltrelationships.org
page_000029.json,X107547,AM001,Let's Talk Relationships,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",4,Website,https://talklistenchange.org.uk/make-an-appointment/
page_000029.json,X107552,AM601,Mindler,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",1,Telephone,0800 074 5560
page_000029.json,X107552,AM601,Mindler,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",2,PhoneExt,
page_000029.json,X107552,AM601,Mindler,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",3,Email,hello@mindler.co.uk
page_000029.json,X107552,AM601,Mindler,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",4,Website,https://www.iesohealth.com/refer
page_000029.json,X107556,AMD01,The Kaleidoscope Plus Group,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",1,Telephone,0303 033 9903
page_000029.json,X107556,AMD01,The Kaleidoscope Plus Group,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",2,PhoneExt,
page_000029.json,X107556,AMD01,The Kaleidoscope Plus Group,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",3,Email,info@kaleidoscopeplus.org.uk
page_000029.json,X107556,AMD01,The Kaleidoscope Plus Group,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",4,Website,https://www.kaleidoscopeplus.org.uk/counselling-referral-form/
page_000029.json,X107563,AME01,Mind in Bexley,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",1,Telephone,020 8303 5816
page_000029.json,X107563,AME01,Mind in Bexley,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",2,PhoneExt,
page_000029.json,X107563,AME01,Mind in Bexley,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",3,Email,info@mindinbexley.org.uk
page_000029.json,X107563,AME01,Mind in Bexley,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",4,Website,http://mindinbexley.org.uk/self-refer/
page_000029.json,X107575,AML01,1Point (North West),1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",1,Telephone,01204 917 744
page_000029.json,X107575,AML01,1Point (North West),1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",2,PhoneExt,
page_000029.json,X107575,AML01,1Point (North West),1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",3,Email,office@1pointbolton.org.uk
page_000029.json,X107575,AML01,1Point (North West),1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",4,Website,http://www.1pointbolton.org.uk
page_000029.json,X107587,RP717,Steps2Change Spalding,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",1,Telephone,0303 123 4000
page_000029.json,X107587,RP717,Steps2Change Spalding,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",2,PhoneExt,
page_000029.json,X107587,RP717,Steps2Change Spalding,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",3,Email,lincs.spa@nhs.net
page_000029.json,X107587,RP717,Steps2Change Spalding,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",4,Website,https://gateway.mayden.co.uk/referral-v2/c2ce2fcb-3586-4e64-8405-deac6ce440b1
page_000029.json,X107770,1-1875262134,Wheal Gerry,1,SRV0315,Care services for people with learning disabilities,1,Telephone,01637 416444
page_000029.json,X107770,1-1875262134,Wheal Gerry,1,SRV0315,Care services for people with learning disabilities,2,PhoneExt,
page_000029.json,X107834,1-1868442100,Hayward Care Centre,2,SRV0317,Caring for adults over 65,1,Telephone,01993 323232
page_000029.json,X107834,1-1868442100,Hayward Care Centre,2,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000029.json,X107960,1-1894520611,Prince George House,1,SRV0314,Care services for people with dementia,1,Telephone,01342 337220
page_000029.json,X107960,1-1894520611,Prince George House,1,SRV0314,Care services for people with dementia,2,PhoneExt,
page_000029.json,X108014,NR536,Livewell Southwest,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",1,Telephone,01752 435 419
page_000029.json,X108014,NR536,Livewell Southwest,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",2,PhoneExt,
page_000029.json,X108014,NR536,Livewell Southwest,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",3,Email,pchcic.plymouthoptions@nhs.net
page_000029.json,X108014,NR536,Livewell Southwest,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",4,Website,https://www.livewellsouthwest.co.uk/plymouth-options
page_000029.json,X108043,1-1931997555,Nottingham DCA,1,SRV0315,Care services for people with learning disabilities,1,Telephone,0800 0884 377
page_000029.json,X108043,1-1931997555,Nottingham DCA,1,SRV0315,Care services for people with learning disabilities,2,PhoneExt,
page_000030.json,X108324,RXEDM,NHS Doncaster Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",1,Telephone,03000 211 563
page_000030.json,X108324,RXEDM,NHS Doncaster Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",2,PhoneExt,
page_000030.json,X108324,RXEDM,NHS Doncaster Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",3,Email,
page_000030.json,X108324,RXEDM,NHS Doncaster Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",4,Website,https://systmonline.tpp-uk.com/2/OnlineConsultation?OrgId=655737277567
